7.347174072265625000e+01 -7.274548339843750000e+01 -1.025629425048828125e+01
1.852786302566528320e+00 8.412780165672302246e-01 1.313418507575988770e+00
1.604759931564331055e+00 -7.190117835998535156e-01 -1.028725743293762207e+00
4.557651996612548828e+00 -4.120601654052734375e+00 -1.671176910400390625e+00
4.911924362182617188e+00 -3.916025400161743164e+00 2.791369438171386719e+00
4.094429016113281250e+00 -3.899468660354614258e+00 -7.473248839378356934e-01
2.357037305831909180e+00 -7.897809147834777832e-01 1.982894659042358398e+00
5.169915199279785156e+00 -5.059109687805175781e+00 -3.652762770652770996e-01
1.382479476928710938e+01 -1.271113586425781250e+01 -5.343403816223144531e+00
2.527625560760498047e+00 -2.296242475509643555e+00 3.408233225345611572e-01
2.199175119400024414e+00 -1.811430931091308594e+00 7.450432777404785156e-01
3.299251794815063477e+00 -9.009377360343933105e-01 -3.012203931808471680e+00
2.479709625244140625e+00 1.200066566467285156e+00 1.925824403762817383e+00
1.051967239379882812e+01 -9.179437637329101562e+00 5.039983749389648438e+00
6.774068355560302734e+00 -6.684509277343750000e+00 4.531331360340118408e-01
1.683259582519531250e+01 -1.304641151428222656e+01 -1.058902549743652344e+01
1.891227006912231445e+00 -1.497135639190673828e+00 -5.790724158287048340e-01
6.263364791870117188e+00 -5.596322536468505859e+00 -2.628862857818603516e+00
1.010215377807617188e+01 -8.488447189331054688e+00 -5.385142326354980469e+00
1.177003383636474609e+01 -1.163505935668945312e+01 1.469381690025329590e+00
2.194945812225341797e+00 -1.347333192825317383e+00 -1.415090322494506836e+00
2.075676441192626953e+00 -1.355089902877807617e+00 -1.213327646255493164e+00
1.900403738021850586e+00 -1.602089762687683105e+00 -2.117608934640884399e-01
8.579298019409179688e+00 -7.449240207672119141e+00 4.136809349060058594e+00
1.223385810852050781e+00 -7.038369774818420410e-01 3.586513921618461609e-02
1.719954133033752441e+00 -1.067378282546997070e+00 -9.049559831619262695e-01
3.449524879455566406e+00 -2.448880672454833984e+00 -2.214092254638671875e+00
1.870507001876831055e+00 -2.550764381885528564e-01 1.560042381286621094e+00
6.692954540252685547e+00 -5.524124622344970703e+00 -3.644130229949951172e+00
2.548167610168457031e+01 -2.539401245117187500e+01 1.860094189643859863e+00
2.396492958068847656e+00 -7.811936140060424805e-01 2.032957077026367188e+00
7.699830532073974609e+00 -7.233025550842285156e+00 -2.443507909774780273e+00
1.883022499084472656e+01 -1.655665588378906250e+01 -8.913724899291992188e+00
1.835759282112121582e+00 -1.300838708877563477e+00 -8.233048319816589355e-01
1.134445667266845703e+00 -4.166179001331329346e-01 -3.367438912391662598e-01
1.256296873092651367e+00 -7.540506720542907715e-01 9.843497723340988159e-02
1.120030999183654785e+00 -4.549218714237213135e-01 2.179803252220153809e-01
2.014495468139648438e+01 -1.991316795349121094e+01 -2.878364801406860352e+00
7.788053989410400391e+00 -4.497709751129150391e+00 -6.278885364532470703e+00
9.611061096191406250e+00 -9.057622909545898438e+00 -3.054825305938720703e+00
7.341847896575927734e+00 -6.762979507446289062e+00 -2.676719903945922852e+00
5.241366863250732422e+00 -3.143716096878051758e+00 -4.072956562042236328e+00
1.944767951965332031e+01 -1.939702033996582031e+01 9.837831258773803711e-01
1.846946239471435547e+00 2.155151218175888062e-01 -1.537778735160827637e+00
1.508507847785949707e+00 -3.241606354713439941e-01 -1.081903696060180664e+00
3.427648305892944336e+00 -3.186426401138305664e+00 -7.716611623764038086e-01
7.687963008880615234e+00 -4.910041332244873047e+00 -5.830631732940673828e+00
2.547511100769042969e+00 -1.755000352859497070e+00 -1.552348732948303223e+00
2.300341367721557617e+00 -1.338686823844909668e+00 -1.580977082252502441e+00
8.433503150939941406e+00 -7.374003410339355469e+00 3.968382596969604492e+00
1.653403639793395996e+00 -9.757933616638183594e-01 8.840648531913757324e-01
1.258008122444152832e+00 3.692217171192169189e-01 6.680268049240112305e-01
1.834149360656738281e+00 7.425897717475891113e-01 -1.346352100372314453e+00
1.560771226882934570e+00 -1.148971796035766602e+00 3.403972685337066650e-01
2.214750289916992188e+00 -1.931652903556823730e+00 4.169364869594573975e-01
6.866069316864013672e+00 6.780550479888916016e+00 -4.087194800376892090e-01
1.814227819442749023e+00 -7.107394933700561523e-01 -1.336514830589294434e+00
2.739480257034301758e+00 -2.135790586471557617e+00 -1.393969178199768066e+00
2.602225542068481445e+00 5.785236954689025879e-01 -2.331713676452636719e+00
1.839205265045166016e+00 8.622599244117736816e-01 -1.280306100845336914e+00
1.556413054466247559e+00 1.169727563858032227e+00 -2.327214330434799194e-01
1.092874813079833984e+01 -1.080336570739746094e+01 1.313326716423034668e+00
1.989748239517211914e+00 -1.568812847137451172e+00 -7.056375145912170410e-01
2.056355714797973633e+00 -3.974028527736663818e-01 1.752332568168640137e+00
7.936288356781005859e+00 -6.371514797210693359e+00 -4.624767780303955078e+00
3.794968605041503906e+00 -3.403041362762451172e+00 -1.349479675292968750e+00
3.866146326065063477e+00 -3.536142349243164062e+00 -1.201158523559570312e+00
3.270863771438598633e+00 -2.666912317276000977e+00 -1.608144760131835938e+00
4.979071617126464844e+00 -2.073117494583129883e+00 -4.415125846862792969e+00
1.960657835006713867e+00 -1.635319471359252930e+00 -4.122011959552764893e-01
4.477557182312011719e+00 -4.334208965301513672e+00 -5.129822492599487305e-01
2.074822902679443359e+00 -1.683369755744934082e+00 6.864081621170043945e-01
2.528556108474731445e+00 -2.067982912063598633e+00 -1.056902408599853516e+00
1.535536885261535645e+00 4.205810837447643280e-03 -1.165270686149597168e+00
3.402852773666381836e+00 -2.433581590652465820e+00 -2.158028841018676758e+00
2.638622093200683594e+01 -2.632035064697265625e+01 1.572189450263977051e+00
4.558551311492919922e+00 3.899399757385253906e+00 2.138941764831542969e+00
1.914217472076416016e+00 -1.632243752479553223e+00 -3.005513688549399376e-03
3.932039260864257812e+00 -3.705148935317993164e+00 8.560398221015930176e-01
9.972360610961914062e+00 -5.943150997161865234e+00 -7.945245742797851562e+00
3.451563835144042969e+00 -3.177340269088745117e+00 9.043242931365966797e-01
3.438061714172363281e+00 -2.478997468948364258e+00 -2.162137269973754883e+00
1.677791357040405273e+00 1.341223120689392090e+00 -1.269015222787857056e-01
1.194944667816162109e+01 -1.049621105194091797e+01 5.623060226440429688e+00
1.465378284454345703e+01 -1.366017055511474609e+01 5.208940982818603516e+00
2.408691644668579102e+00 -2.168672323226928711e+00 -3.140963613986968994e-01
1.906521439552307129e+00 -1.151785016059875488e+00 -1.143772244453430176e+00
1.318966627120971680e+00 1.247236505150794983e-01 -8.509505987167358398e-01
1.010593652725219727e+00 -7.350537925958633423e-02 -1.260810792446136475e-01
1.040937185287475586e+00 -2.881310880184173584e-01 -2.303886041045188904e-02
8.175146102905273438e+00 -6.845821857452392578e+00 -4.355195999145507812e+00
2.462462425231933594e+00 -1.800503730773925781e+00 -1.349780440330505371e+00
2.416230440139770508e+00 2.187063455581665039e+00 -2.343569099903106689e-01
6.106447219848632812e+00 5.402143955230712891e+00 2.665622234344482422e+00
1.992619872093200684e+00 -1.388992428779602051e+00 -1.020408630371093750e+00
1.211206340789794922e+01 -1.062455368041992188e+01 -5.728953838348388672e+00
1.146990418434143066e+00 -4.683264493942260742e-01 3.102538585662841797e-01
2.724513292312622070e+00 -1.058687329292297363e+00 -2.302640676498413086e+00
5.575799465179443359e+00 -4.791314601898193359e+00 2.670739650726318359e+00
1.964162707328796387e+00 -1.372488141059875488e+00 -9.870214462280273438e-01
4.003856658935546875e+00 -3.876606941223144531e+00 -5.280976742506027222e-02
4.090884685516357422e+00 -3.807001829147338867e+00 -1.114483714103698730e+00
1.678316712379455566e+00 -1.335336327552795410e+00 1.833677440881729126e-01
3.446612358093261719e+00 -3.125090360641479492e+00 -1.054963111877441406e+00
2.070599555969238281e+00 -9.066801667213439941e-01 -1.570131778717041016e+00
1.750492691993713379e+00 6.043478250503540039e-01 -1.303452491760253906e+00
2.771088600158691406e+00 -2.006726026535034180e+00 -1.628490924835205078e+00
1.420409083366394043e+00 1.774352043867111206e-02 1.008586764335632324e+00
4.949888229370117188e+00 -4.844119071960449219e+00 1.894909441471099854e-01
8.980232238769531250e+00 -3.112120389938354492e+00 -8.364167213439941406e+00
1.358585834503173828e+00 -6.903238296508789062e-01 -6.076253056526184082e-01
2.600740051269531250e+01 -2.503340339660644531e+01 6.979514598846435547e+00
6.217262268066406250e+00 -2.957566738128662109e+00 -5.376536846160888672e+00
2.735000848770141602e+00 -2.187159299850463867e+00 -1.302522182464599609e+00
4.472163200378417969e+00 -3.324123382568359375e+00 2.819653749465942383e+00
1.483256697654724121e+00 -1.579011231660842896e-01 -1.084028482437133789e+00
1.932727098464965820e+00 -9.470265507698059082e-01 1.355940461158752441e+00
2.218129634857177734e+00 -1.087445974349975586e+00 -1.654557228088378906e+00
1.626226186752319336e+00 -1.262873649597167969e+00 -2.230736613273620605e-01
1.064441800117492676e+00 3.688513487577438354e-02 3.628717064857482910e-01
2.742453575134277344e+00 1.406679987907409668e+00 -2.131268262863159180e+00
5.015139579772949219e+00 -4.900053024291992188e+00 -3.756473660469055176e-01
5.024361610412597656e+00 1.722101688385009766e+00 -4.612870693206787109e+00
1.561787247657775879e+00 -1.192488670349121094e+00 1.309593915939331055e-01
1.490252399444580078e+01 -1.368722438812255859e+01 5.809053421020507812e+00
1.929754972457885742e+00 -6.818603277206420898e-01 -1.503003954887390137e+00
8.030470848083496094e+00 -6.865685939788818359e+00 4.043614864349365234e+00
1.311753392219543457e+00 -6.337922215461730957e-01 -5.648048520088195801e-01
3.819667100906372070e+00 -3.678197860717773438e+00 2.464072555303573608e-01
1.807375431060791016e+00 -3.451192080974578857e-01 -1.465434551239013672e+00
2.833582401275634766e+00 -2.613474607467651367e+00 -4.460268318653106689e-01
5.571347236633300781e+00 -5.034313201904296875e+00 2.166933059692382812e+00
8.202649116516113281e+00 -7.899945259094238281e+00 1.968329787254333496e+00
1.709638357162475586e+00 -1.057799577713012695e+00 -8.966177701950073242e-01
2.363110780715942383e+00 -9.823347926139831543e-01 -1.902448534965515137e+00
2.499735355377197266e+00 -2.277079582214355469e+00 -2.521607279777526855e-01
1.036760568618774414e+00 2.251017093658447266e-01 -1.555687338113784790e-01
2.445830583572387695e+00 -2.208916902542114258e+00 3.205825686454772949e-01
4.425679206848144531e+00 -3.522429227828979492e+00 2.485785484313964844e+00
2.575243949890136719e+00 -2.311685323715209961e+00 -5.366499423980712891e-01
1.815445184707641602e+00 -1.514663100242614746e+00 -4.045926779508590698e-02
2.144559383392333984e+00 -1.268632054328918457e+00 -1.410569667816162109e+00
2.027779579162597656e+00 -1.140833735466003418e+00 -1.345506787300109863e+00
1.814261555671691895e+00 -7.562631368637084961e-01 -1.311339378356933594e+00
1.416134119033813477e+00 -8.814545869827270508e-01 -4.779893159866333008e-01
8.234391212463378906e+00 -8.021103858947753906e+00 -1.570699691772460938e+00
2.319686174392700195e+00 -1.024951219558715820e+00 -1.824943661689758301e+00
1.780372262001037598e+00 -1.371533513069152832e+00 -5.372349619865417480e-01
3.036996841430664062e+00 -1.875788211822509766e+00 -2.169047594070434570e+00
2.514863014221191406e+01 -2.408041572570800781e+01 7.182421207427978516e+00
1.235508561134338379e+00 -6.796386837959289551e-01 -2.541112005710601807e-01
8.551376342773437500e+00 -4.562460899353027344e+00 -7.163099288940429688e+00
2.288163185119628906e+00 -1.696013927459716797e+00 -1.165859460830688477e+00
1.430519390106201172e+01 -1.426738643646240234e+01 -2.833468616008758545e-01
1.277192234992980957e+00 -4.070241749286651611e-02 -7.934502959251403809e-01
2.101958274841308594e+00 2.051324993371963501e-01 -1.837430238723754883e+00
1.495134449005126953e+01 -1.434552574157714844e+01 4.092500209808349609e+00
1.137529850006103516e+00 -4.433372914791107178e-01 3.121317028999328613e-01
2.337455511093139648e+00 2.002937495708465576e-01 -2.103230953216552734e+00
5.118265151977539062e+00 -1.203205250203609467e-02 -5.019610881805419922e+00
3.587088823318481445e+00 1.524525046348571777e+00 -3.089179515838623047e+00
1.716738581657409668e+00 -6.558604240417480469e-01 -1.231681108474731445e+00
7.164593696594238281e+00 -6.345681667327880859e+00 -3.172338008880615234e+00
1.984365224838256836e+00 -1.668538808822631836e+00 -3.920244276523590088e-01
1.520601511001586914e+00 -7.471524477005004883e-01 -8.683272004127502441e-01
1.322547435760498047e+00 7.792910188436508179e-02 -8.620085120201110840e-01
1.147716522216796875e+00 -5.334073901176452637e-01 -1.809141635894775391e-01
2.293309211730957031e+00 -1.692776799201965332e+00 -1.180582523345947266e+00
4.916158199310302734e+00 -2.979533195495605469e+00 -3.780343055725097656e+00
1.552157640457153320e+00 -1.093482732772827148e+00 -4.620485901832580566e-01
3.418507575988769531e+00 1.754451036453247070e+00 2.758277893066406250e+00
2.808083057403564453e+00 1.431156992912292480e+00 -2.199345350265502930e+00
2.739209413528442383e+00 -2.541765928268432617e+00 -2.066214829683303833e-01
4.129528045654296875e+00 -3.954174757003784180e+00 -6.461479067802429199e-01
5.534644603729248047e+00 -4.763367652893066406e+00 -2.634885072708129883e+00
2.008995771408081055e+00 -2.867536246776580811e-01 -1.718672871589660645e+00
1.848337650299072266e+00 -9.060863256454467773e-01 -1.263075470924377441e+00
1.266220092773437500e+00 -7.688190340995788574e-01 -1.105921044945716858e-01
1.334176445007324219e+01 -1.136078739166259766e+01 -6.923523902893066406e+00
1.241945028305053711e+00 -1.966097503900527954e-01 -7.097691297531127930e-01
2.256955862045288086e+00 -1.064462065696716309e+00 -1.720688819885253906e+00
1.800706267356872559e+00 -8.092565834522247314e-02 -1.495324134826660156e+00
1.686900258064270020e+00 4.928672015666961670e-01 -1.265983462333679199e+00
4.459072113037109375e+00 -4.309920310974121094e+00 5.548940896987915039e-01
1.425601959228515625e+00 -9.970640540122985840e-01 1.954587996006011963e-01
5.343623638153076172e+00 -5.090625286102294922e+00 -1.280566692352294922e+00
4.044738769531250000e+00 -3.679120779037475586e+00 1.350547194480895996e+00
1.252366662025451660e+00 -4.347473084926605225e-01 6.159684062004089355e-01
1.664402365684509277e+00 -7.469981908798217773e-01 -1.101012706756591797e+00
1.298033356666564941e+00 -7.769241333007812500e-01 -2.850952446460723877e-01
1.419193863868713379e+00 -9.504559040069580078e-01 -3.327836096286773682e-01
2.771218061447143555e+00 -2.330735445022583008e+00 -1.116835951805114746e+00
1.115746378898620605e+00 -4.205277264118194580e-01 2.608568966388702393e-01
1.189733314514160156e+01 -1.180473423004150391e+01 -1.093068361282348633e+00
1.922630071640014648e+00 -1.608217239379882812e+00 -3.318783044815063477e-01
4.186568737030029297e+00 -9.375144839286804199e-01 -3.955808877944946289e+00
2.745179414749145508e+00 -2.551254034042358398e+00 1.646576970815658569e-01
1.804924249649047852e+00 -1.291562080383300781e+00 7.678666710853576660e-01
5.184343814849853516e+00 -4.888888835906982422e+00 1.405769586563110352e+00
1.520140767097473145e+00 -1.129785299301147461e+00 1.855077296495437622e-01
3.842204093933105469e+00 -3.414286851882934570e+00 1.450922846794128418e+00
2.533797502517700195e+00 2.114571332931518555e+00 -9.740214347839355469e-01
1.673865079879760742e+00 8.640194535255432129e-01 -1.027275323867797852e+00
3.486567258834838867e+00 -1.456997036933898926e+00 -3.005546808242797852e+00
1.681412458419799805e+00 -1.349887609481811523e+00 7.036453485488891602e-02
1.233411431312561035e+00 -6.643680930137634277e-01 -2.826992869377136230e-01
1.002403378486633301e+00 6.898693740367889404e-02 7.302309386432170868e-03
2.393764877319335938e+01 -2.391669845581054688e+01 5.115265399217605591e-02
8.264270782470703125e+00 -8.202923774719238281e+00 1.011069267988204956e-01
3.055456638336181641e+00 -1.377078413963317871e+00 -2.537611246109008789e+00
3.351713895797729492e+00 7.370992302894592285e-01 3.112984418869018555e+00
2.502108573913574219e+00 -2.098743200302124023e+00 9.251078963279724121e-01
1.707170367240905762e+00 -4.704814255237579346e-01 -1.301183104515075684e+00
1.667164325714111328e+00 -1.297230482101440430e+00 -3.108535110950469971e-01
1.438842177391052246e+00 -9.947249293327331543e-01 2.842341959476470947e-01
2.114763069152832031e+01 -2.017865753173828125e+01 6.248528003692626953e+00
5.749354839324951172e+00 -5.605506896972656250e+00 7.958474159240722656e-01
3.367225170135498047e+00 -3.167252540588378906e+00 5.538199543952941895e-01
1.231113672256469727e+00 4.062597453594207764e-01 -5.921097397804260254e-01
1.893787741661071777e+00 -1.501491785049438477e+00 5.761550664901733398e-01
1.134051918983459473e+00 -5.166372060775756836e-01 1.384190469980239868e-01
4.063780784606933594e+00 9.120102524757385254e-01 3.831781625747680664e+00
1.567003965377807617e+00 -6.775040030479431152e-01 -9.982433319091796875e-01
2.161095857620239258e+00 -1.898277878761291504e+00 2.586031556129455566e-01
1.060366392135620117e+00 -1.625166684389114380e-01 -3.129941225051879883e-01
2.649941682815551758e+00 -2.448841571807861328e+00 1.592658609151840210e-01
1.689276218414306641e+00 4.046424329280853271e-01 -1.299968719482421875e+00
1.428647160530090332e+00 -4.838146269321441650e-01 -8.983073830604553223e-01
7.472095489501953125e+00 -5.090042114257812500e+00 -5.378073692321777344e+00
3.092992067337036133e+00 -1.401175737380981445e+00 2.569689989089965820e+00
1.941582918167114258e+00 -1.639737606048583984e+00 -2.846133410930633545e-01
1.766657948493957520e+00 -1.197444319725036621e+00 8.289798498153686523e-01
1.723024845123291016e+00 -1.301515460014343262e+00 -5.242825150489807129e-01
1.028644800186157227e+00 -1.747130155563354492e-01 -1.660887449979782104e-01
1.335976600646972656e+00 -7.783638834953308105e-01 -4.230639636516571045e-01
3.382010221481323242e+00 -3.026312112808227539e+00 1.131118297576904297e+00
1.425048708915710449e+00 -9.143648743629455566e-01 -4.412493109703063965e-01
5.992081642150878906e+00 -5.895971775054931641e+00 3.775762021541595459e-01
7.917694091796875000e+00 -7.833978652954101562e+00 -5.645001530647277832e-01
3.686809778213500977e+00 2.093427896499633789e+00 2.865331888198852539e+00
3.059909820556640625e+00 -2.848246574401855469e+00 -5.005401968955993652e-01
3.354740381240844727e+00 1.786167144775390625e+00 2.657798051834106445e+00
1.332775831222534180e+00 -8.807025551795959473e-01 2.558129094541072845e-02
2.385937452316284180e+00 -2.018051862716674805e+00 7.875048518180847168e-01
1.444096922874450684e+00 -1.031204104423522949e+00 -1.484377831220626831e-01
2.224847316741943359e+00 -1.478239655494689941e+00 -1.328440308570861816e+00
1.541419625282287598e+00 -1.169618248939514160e+00 -8.926232904195785522e-02
2.988812446594238281e+00 -3.691604137420654297e-01 -2.792260646820068359e+00
1.003022670745849609e+00 -4.068821296095848083e-02 -6.632388383150100708e-02
2.339822769165039062e+00 1.123744368553161621e+00 -1.792196869850158691e+00
1.146597146987915039e+00 3.846742808818817139e-01 -4.083022475242614746e-01
1.054610729217529297e+00 3.177845776081085205e-01 -1.059095039963722229e-01
1.067645192146301270e+00 2.902201414108276367e-01 2.358782142400741577e-01
2.266136646270751953e+00 -6.700918078422546387e-01 -1.919987559318542480e+00
1.246852397918701172e+00 5.807334780693054199e-01 -4.662504792213439941e-01
1.559198975563049316e+00 -5.016809701919555664e-01 -1.086009979248046875e+00
1.039321780204772949e+00 -1.818983554840087891e-01 -2.170315235853195190e-01
5.273422241210937500e+00 -5.116995811462402344e+00 -7.907756567001342773e-01
1.808290362358093262e+00 -5.569329261779785156e-01 1.399906992912292480e+00
2.275399923324584961e+00 -1.808541417121887207e+00 9.521672725677490234e-01
1.733205795288085938e+00 -1.325525283813476562e+00 -4.969763457775115967e-01
1.714812874794006348e+00 -9.885822981595993042e-02 -1.389536023139953613e+00
5.054829597473144531e+00 -1.505019426345825195e+00 -4.720828056335449219e+00
1.791607975959777832e+00 3.678883612155914307e-01 -1.440318465232849121e+00
1.545958876609802246e+00 -1.173585653305053711e+00 1.126299798488616943e-01
1.130372285842895508e+00 -3.886964023113250732e-01 -3.558884859085083008e-01
1.178739786148071289e+00 -3.507219254970550537e-01 5.161605477333068848e-01
1.520425558090209961e+00 -1.141914486885070801e+00 -8.789257705211639404e-02
1.491281509399414062e+00 9.699747562408447266e-01 -5.320426225662231445e-01
1.030690431594848633e+00 -2.347135990858078003e-01 -8.504328131675720215e-02
3.604615211486816406e+00 -1.842794537544250488e+00 -2.932125568389892578e+00
3.554138660430908203e+00 -3.404128789901733398e+00 -2.093054205179214478e-01
1.123957514762878418e+00 -3.800539672374725342e-01 -3.447308242321014404e-01
1.889829158782958984e+00 -1.061199903488159180e+00 -1.202209949493408203e+00
4.891307353973388672e+00 3.938028573989868164e+00 -2.723383426666259766e+00
1.291685581207275391e+00 -2.877161800861358643e-01 -7.652915716171264648e-01
1.005411982536315918e+00 3.178416937589645386e-02 -9.921195358037948608e-02
1.412540197372436523e+00 5.684216618537902832e-01 -8.198577165603637695e-01
5.763519287109375000e+00 -2.904951333999633789e+00 4.876413822174072266e+00
1.949078679084777832e+00 -1.672406792640686035e+00 4.430490359663963318e-02
1.286744952201843262e+00 -8.031779527664184570e-01 1.030428111553192139e-01
1.269529223442077637e+00 -5.828853845596313477e-01 -5.214874148368835449e-01
1.807350277900695801e+00 -9.839335083961486816e-01 1.139469146728515625e+00
4.385267734527587891e+00 -4.255384922027587891e+00 -3.496710062026977539e-01
1.203592658042907715e+00 -6.371584534645080566e-01 -2.065541148185729980e-01
4.251293659210205078e+00 -1.876612454652786255e-01 -4.127745628356933594e+00
2.018756866455078125e+00 -1.023152470588684082e+00 -1.424267768859863281e+00
5.115907669067382812e+00 -4.472276687622070312e+00 2.274038314819335938e+00
1.264478588104248047e+01 -1.199125003814697266e+01 3.885941028594970703e+00
2.957689762115478516e+00 -2.781244039535522461e+00 1.122961863875389099e-01
1.257470011711120605e+00 -1.733845025300979614e-01 -7.424073219299316406e-01
4.283706188201904297e+00 -3.783624410629272461e+00 -1.741930365562438965e+00
1.031408071517944336e+00 8.790989220142364502e-02 -2.368004620075225830e-01
1.677695155143737793e+00 -1.137295246124267578e+00 7.219559550285339355e-01
1.269367456436157227e+00 -2.656478881835937500e-01 7.353399395942687988e-01
3.748003005981445312e+00 -3.350093841552734375e+00 1.350702762603759766e+00
1.130758166313171387e+00 -3.437067866325378418e-01 -4.005990326404571533e-01
3.859680652618408203e+00 1.423964977264404297e+00 -3.445208311080932617e+00
1.295439243316650391e+00 -3.112308979034423828e-01 -7.624290585517883301e-01
1.273361444473266602e+00 3.330895602703094482e-01 -7.144932746887207031e-01
1.041395306587219238e+00 2.543443441390991211e-01 1.407594233751296997e-01
3.372364282608032227e+00 -2.283902645111083984e+00 2.270821094512939453e+00
3.508147716522216797e+00 -3.352459192276000977e+00 2.609955370426177979e-01
1.226435422897338867e+00 -6.882666945457458496e-01 1.744498610496520996e-01
4.531017303466796875e+00 3.348065376281738281e+00 2.884541511535644531e+00
1.484241962432861328e+00 -4.337147474288940430e-01 -1.007405519485473633e+00
2.147568702697753906e+00 -7.785836458206176758e-01 -1.733741283416748047e+00
2.016355991363525391e+00 -1.395100235939025879e+00 1.058010935783386230e+00
3.808039665222167969e+00 2.697140693664550781e+00 -2.495314836502075195e+00
1.997214674949645996e+00 -1.262017846107482910e+00 -1.181599497795104980e+00
1.132645487785339355e+00 -5.902868881821632385e-02 -5.285843014717102051e-01
1.989058971405029297e+00 -1.716619014739990234e+00 9.785037487745285034e-02
2.953764438629150391e+00 -2.635718345642089844e+00 8.818805217742919922e-01
1.018082618713378906e+00 7.899588905274868011e-03 1.908661723136901855e-01
3.919606685638427734e+00 -3.431232690811157227e+00 1.609335303306579590e+00
4.861764907836914062e+00 -4.660697937011718750e+00 9.563763737678527832e-01
1.129547715187072754e+00 -1.718854457139968872e-01 4.963198602199554443e-01
3.282011747360229492e+00 -3.053617715835571289e+00 -6.685963869094848633e-01
1.594420552253723145e+00 -1.192726969718933105e+00 3.458026945590972900e-01
1.820110917091369629e+00 -1.026768088340759277e+00 1.121851563453674316e+00
1.528834223747253418e+00 -1.748772412538528442e-01 -1.143132686614990234e+00
1.251055717468261719e+00 -4.951532185077667236e-01 -5.656532645225524902e-01
4.354212760925292969e+00 -3.473761796951293945e+00 2.427374601364135742e+00
1.051798105239868164e+00 -3.219579160213470459e-01 5.121011659502983093e-02
2.694931268692016602e+00 -1.033004820346832275e-01 -2.500396728515625000e+00
1.139290452003479004e+00 3.659185171127319336e-01 -4.050757288932800293e-01
3.461561441421508789e+00 -3.052512645721435547e+00 1.290183782577514648e+00
1.000989556312561035e+00 -3.025260940194129944e-02 3.263103216886520386e-02
1.271313786506652832e+00 -7.822209596633911133e-01 6.609895080327987671e-02
1.290261387825012207e+00 -2.924841940402984619e-01 -7.610698938369750977e-01
2.513160943984985352e+00 1.421817183494567871e+00 -1.815052032470703125e+00
3.270190000534057617e+00 -2.744397163391113281e+00 1.470519304275512695e+00
1.190312981605529785e+00 -6.439915895462036133e-01 -4.604251310229301453e-02
1.230725526809692383e+00 -6.605683565139770508e-01 -2.798836529254913330e-01
1.380212545394897461e+00 -4.599147737026214600e-01 8.327453732490539551e-01
1.061572313308715820e+00 -3.352056443691253662e-01 -1.207187101244926453e-01
1.201026558876037598e+00 -6.063209176063537598e-01 2.735684812068939209e-01
2.007944822311401367e+00 -1.715210795402526855e+00 2.998240888118743896e-01
1.741964697837829590e+00 -1.334696531295776367e+00 -5.030171275138854980e-01
2.094346523284912109e+00 -1.397523045539855957e+00 -1.197170376777648926e+00
1.524595260620117188e+00 -3.729065358638763428e-01 -1.088729262351989746e+00
1.728870987892150879e+00 -1.355119705200195312e+00 3.906989693641662598e-01
1.854922413825988770e+00 -1.561848998069763184e+00 3.693715855479240417e-02
